name,sex,year_min,year_max,n_sum,year_pop
Pearlee,F,1891,1952,230,1925
Ramaya,F,1998,2022,230,2006
Roselyne,F,1995,2022,230,2018
Sakshi,F,1999,2020,230,2002
Shawni,F,1962,1997,230,1992
Shenetta,F,1960,1992,230,1979
Tamberly,F,1957,1977,230,1966
Tarren,F,1982,2005,230,1985
Temima,F,1991,2022,230,2014
Timaya,F,1993,2020,230,2005
Tyeesha,F,1976,2004,230,1988
Valyn,F,1983,2022,230,2021
Vayla,F,2005,2022,230,2022
Verneta,F,1912,1965,230,1928
Yaritzy,F,2002,2022,230,2008
Zakirah,F,1995,2021,230,2011
Adasia,F,1995,2013,229,2002
Ahnna,F,1987,2020,229,2014
Anacristina,F,1987,2022,229,2003
Annelisa,F,1960,2022,229,2002
Chakira,F,1977,2007,229,1997
Chariti,F,1971,2009,229,1974
Courtnei,F,1980,2011,229,1990
Dhanvi,F,2008,2022,229,2022
Ellina,F,1995,2022,229,2021
Elzada,F,1891,2022,229,1934
Irva,F,1899,1949,229,1899
Jakaila,F,1996,2021,229,2008
Jasa,F,1971,2019,229,1992
Jillaine,F,1945,1982,229,1967
Junice,F,1917,1966,229,1924
Juri,F,1982,2022,229,2021
Kasara,F,1975,2007,229,1988
Kyoko,F,1940,2021,229,2001
Kyrielle,F,2006,2022,229,2017
Laurianne,F,1952,2015,229,1964
Lexxus,F,1991,2007,229,1996
Makeisha,F,1974,2004,229,1979
Maleeyah,F,2003,2022,229,2009
Matasha,F,1970,1992,229,1978
Melinna,F,1988,2022,229,2016
Merica,F,1920,2020,229,1976
Merly,F,1986,2022,229,2012
Reyne,F,1950,2021,229,1957
Roan,F,1999,2022,229,2021
Ryenn,F,1995,2021,229,2014
Stephan,F,1956,1995,229,1972
Tessica,F,1970,2006,229,1982
Texas,F,1880,2022,229,1922
Tieara,F,1981,2005,229,1989
Wania,F,2004,2022,229,2021
Addaline,F,2005,2022,228,2016
Ailis,F,1990,2022,228,2017
Ajayla,F,1998,2020,228,2003
Amiria,F,2001,2022,228,2022
Aniyha,F,2001,2018,228,2006
Atheena,F,1985,2021,228,2014
Avriana,F,2002,2022,228,2010
Beya,F,2002,2022,228,2014
Corrinna,F,1961,2001,228,1976
Dejia,F,1989,2008,228,1998
Ellsie,F,2003,2022,228,2013
Eyvette,F,1956,2001,228,1963
Giani,F,1990,2022,228,2009
Gianny,F,1997,2022,228,2021
Gilma,F,1899,2002,228,1989
Heran,F,2003,2022,228,2019
Ilham,F,1995,2022,228,2021
Jessamy,F,1971,2022,228,1984
Joury,F,2012,2022,228,2018
Kaari,F,1963,2022,228,2018
Kaydyn,F,2000,2019,228,2009
Kaylanni,F,2007,2022,228,2022
Khrista,F,1970,2007,228,1987
Kirston,F,1972,2007,228,1978
Lilliane,F,1916,2022,228,2022
Maddelynn,F,2003,2022,228,2014
Maisley,F,2012,2022,228,2022
Marliss,F,1928,1978,228,1936
Monetta,F,1916,1981,228,1962
Naava,F,2000,2022,228,2020
Nakea,F,1974,2007,228,1994
Nashae,F,1985,2010,228,1992
Niaomi,F,1979,2022,228,2022
Nolah,F,1903,2022,228,2020
Raileigh,F,2002,2022,228,2019
Reilynn,F,2004,2022,228,2022
Sravya,F,1995,2016,228,2010
Tanysha,F,1972,2007,228,1994
Tove,F,1930,2022,228,2022
Uldine,F,1920,1937,228,1927
Alazia,F,1995,2018,227,2001
Aliceson,F,1973,2017,227,2011
Alynah,F,2001,2021,227,2007
Anayra,F,2011,2022,227,2020
Andersyn,F,2007,2022,227,2022
Anelia,F,1920,2022,227,2011
Anola,F,1916,2022,227,2021
Aspynn,F,1995,2022,227,2022
Avalynne,F,2006,2022,227,2015
Bailea,F,1989,2016,227,1997
Bambie,F,1954,1985,227,1979
Blessed,F,1993,2022,227,2015
Brittin,F,1970,2019,227,2006
Canyon,F,1996,2022,227,2015
Copeland,F,2009,2022,227,2018
Cornisha,F,1981,2004,227,1992
Demetrica,F,1960,1997,227,1973
Desira,F,1942,2004,227,1992
Evalyne,F,1911,2022,227,1919
Geneen,F,1952,1990,227,1966
Geralene,F,1922,1965,227,1946
Gissela,F,1985,2022,227,2005
Heer,F,2004,2022,227,2015
Honour,F,1988,2022,227,2016
Huma,F,1974,2018,227,1988
Jareli,F,1996,2021,227,2008
Jayliah,F,2001,2022,227,2015
Jazalynn,F,1999,2020,227,2011
Joletta,F,1946,1985,227,1958
Jowanna,F,1940,1991,227,1979
Khadeejah,F,1991,2022,227,1994
Krithika,F,1999,2022,227,2021
Kwanza,F,1971,1999,227,1978
Laretha,F,1937,1991,227,1971
Marcena,F,1915,1979,227,1959
Maurisha,F,1979,2006,227,1992
Meryn,F,1981,2022,227,2020
Nneoma,F,1992,2022,227,2010
Normani,F,2017,2022,227,2022
Patrycja,F,1991,2011,227,2004
Rozalia,F,1912,2022,227,2021
Ryenne,F,1995,2021,227,2004
Sabrinna,F,1990,2021,227,1996
Sady,F,1916,2021,227,2008
Shahidah,F,1976,2005,227,1978
Shamieka,F,1975,1993,227,1979
Terrianne,F,1945,2006,227,1960
Umaiza,F,2004,2022,227,2022
Aamani,F,2002,2022,226,2016
Aberdeen,F,1919,2022,226,2017
Alegria,F,1975,2022,226,2011
Anie,F,1882,2009,226,1921
Artesia,F,1973,1999,226,1991
Blinda,F,1947,1978,226,1956
Brittane,F,1984,1998,226,1989
Caeleigh,F,1992,2020,226,2004
Calen,F,1985,2022,226,2001
Catheryne,F,1912,2012,226,1924
Cheryln,F,1944,1978,226,1957
Chong,F,1947,1996,226,1991
Cyana,F,1995,2020,226,2010
Elizibeth,F,1915,2013,226,2011
Evalynne,F,1920,2022,226,2015
Felicha,F,1967,1999,226,1975
Foster,F,1914,2022,226,2020
Gelsey,F,1979,2013,226,2002
Hilari,F,1969,2008,226,1979
Jenipher,F,1969,2011,226,1983
Jla,F,1994,2021,226,2011
Johnice,F,1925,2003,226,1992
Jonte,F,1977,2001,226,1988
Kale,F,1979,2013,226,2008
Loie,F,1893,2022,226,1925
Luceal,F,1894,1954,226,1918
Maeven,F,2008,2022,226,2022
Maisa,F,1980,2022,226,2002
Maresha,F,1977,2003,226,1992
Meilyn,F,1996,2022,226,2022
Minami,F,1989,2022,226,1997
Myliah,F,1999,2022,226,2021
Nicie,F,1888,1960,226,1918
Nyaira,F,2000,2022,226,2007
Olia,F,1890,2016,226,1940
Raynelle,F,1937,2002,226,1980
Rechel,F,1968,2022,226,2021
Rosealee,F,1923,2022,226,2021
Shams,F,1999,2022,226,2019
Shanzay,F,2000,2022,226,2018
Swayzee,F,2007,2022,226,2021
Tocarra,F,1981,2007,226,1982
Truc,F,1980,2010,226,2002
Zeniya,F,2003,2022,226,2008
Aasia,F,1988,2017,225,2005
Adelise,F,2007,2022,225,2015
Ameyah,F,2002,2022,225,2014
Anahis,F,1990,2022,225,2006
Annalissa,F,1974,2018,225,2012
Annaliza,F,1970,2021,225,1984
Asako,F,1911,1991,225,1925
Atavia,F,1982,2021,225,2005
Charmion,F,1895,1993,225,1970
Chealsea,F,1987,2008,225,1993
Crystin,F,1980,2015,225,1986
Cyndal,F,1985,2013,225,1986
Ellayna,F,1997,2022,225,2015
Gal,F,1947,2022,225,2022
Hanifa,F,1980,2022,225,2019
Honore,F,1898,2016,225,1942
Jazmon,F,1985,2007,225,1994
Jmya,F,1998,2022,225,2004
Joeli,F,1969,2022,225,1969
Julanne,F,1923,1972,225,1963
Keanu,F,1991,2022,225,1995
Kember,F,1987,2022,225,2012
Kimmarie,F,1958,2012,225,1965
Ladoris,F,1922,1987,225,1960
Laisa,F,1981,2020,225,2000
Laneshia,F,1974,2001,225,1991
Lolah,F,2005,2022,225,2009
Loralye,F,2002,2020,225,2010
Mayrani,F,2001,2022,225,2016
Melvinia,F,1893,1976,225,1920
Murel,F,1900,1943,225,1930
Nautika,F,1995,2017,225,2001
Nica,F,1963,2018,225,2008
Nyiesha,F,1977,2006,225,1991
Oreta,F,1898,1949,225,1925
Orilla,F,1880,1939,225,1917
Quantina,F,1967,1992,225,1975
Reganne,F,1997,2010,225,1999
Rodnesha,F,1986,2008,225,1994
Setareh,F,1981,2021,225,2012
Sierria,F,1985,2007,225,2000
Sloka,F,2009,2022,225,2013
Syanne,F,1997,2013,225,1999
Tonianne,F,1959,2005,225,1987
Torian,F,1975,2016,225,2006
Velvie,F,1909,1961,225,1919
Vineta,F,1911,1976,225,1917
Alliya,F,1995,2017,224,2004
Atina,F,1962,2022,224,1976
Azaryah,F,2005,2022,224,2018
Bradyn,F,1993,2017,224,2008
Brantlee,F,1970,2022,224,2014
Calin,F,1985,2014,224,2001
Chimene,F,1962,1989,224,1970
Circe,F,1967,2022,224,2022
Cyleigh,F,1999,2020,224,2012
Daisa,F,1992,2014,224,1998
Darlinda,F,1946,1972,224,1960
Dawnya,F,1962,1998,224,1973
Dilyn,F,1998,2022,224,2003
Edana,F,1941,2007,224,1973
Eliannah,F,2005,2022,224,2014
Emmagene,F,1914,2022,224,1926
Everlina,F,1893,1960,224,1922
Jalaiya,F,2001,2022,224,2018
Jaloni,F,1995,2022,224,2022
Jhoselyn,F,1996,2022,224,2007
Jonathon,F,1975,2004,224,1986
Kaleiah,F,2004,2022,224,2021
Kayliah,F,2000,2022,224,2015
Keiosha,F,1983,2000,224,1996
Khady,F,1997,2022,224,2004
Kleo,F,2005,2022,224,2021
Landen,F,1992,2022,224,2004
Lannah,F,1992,2022,224,2005
Lenisha,F,1977,2003,224,1997
Madinah,F,1977,2022,224,2013
Maeley,F,2003,2022,224,2015
Marguarite,F,1914,1965,224,1922
Melat,F,1998,2020,224,2006
Mikea,F,1982,2010,224,1993
Miyu,F,1995,2022,224,2000
Netha,F,1904,1965,224,1916
Rainn,F,2006,2022,224,2022
Shaakira,F,1976,2000,224,1991
Shelsey,F,1990,2016,224,2005
Vici,F,1942,1969,224,1955
Yasmen,F,1986,2011,224,1994
Zeppelin,F,2013,2022,224,2021
Zyniah,F,2000,2022,224,2007
Aariel,F,1988,2021,223,2017
Aliha,F,1998,2022,223,2013
Amylynn,F,1972,2013,223,1979
Analisia,F,1992,2022,223,2006
Artemisa,F,1911,2022,223,1928
Baani,F,2006,2022,223,2022
Celsey,F,1987,2013,223,1994
Chayanne,F,1990,2009,223,2000
Chesnee,F,1986,2022,223,2004
Ciela,F,1999,2022,223,2022
Collier,F,1992,2022,223,2022
Danyela,F,1991,2020,223,2010
Denishia,F,1977,2001,223,1991
Eldean,F,1917,1954,223,1921
Emie,F,1975,2022,223,2022
Erendida,F,1975,2008,223,1994
Gwenetta,F,1950,1982,223,1955
Ica,F,1885,1930,223,1914
Jalesia,F,1988,2016,223,1991
Jirah,F,1997,2022,223,2002
Jonalyn,F,1951,2019,223,1970
Kamaiya,F,1998,2022,223,2006
Karrina,F,1976,2016,223,1994
Kash,F,1979,2022,223,2021
Kelsay,F,1987,2008,223,1992
Keyari,F,2001,2022,223,2019
Latiffany,F,1974,1994,223,1987
Lilyanah,F,2004,2020,223,2012
Lunabelle,F,2010,2022,223,2022
Mckenlee,F,2000,2022,223,2014
Merit,F,1965,2022,223,2019
Michaelah,F,1992,2019,223,1994
Mozel,F,1899,1943,223,1929
Na,F,1973,2003,223,1992
Pennye,F,1946,1971,223,1962
Rhianne,F,1980,2020,223,2009
Shoshannah,F,1967,2017,223,1980
Sumie,F,1915,1940,223,1927
Vaidehi,F,1997,2022,223,2003
Versia,F,1905,1956,223,1922
Yeslin,F,1996,2022,223,2011
Adamariz,F,1999,2017,222,2006
Aizlyn,F,2002,2022,222,2013
Aleksia,F,1997,2018,222,2011
Aviyana,F,2006,2022,222,2017
Camarie,F,1985,2020,222,2009
Carrin,F,1960,2004,222,1978
Chalise,F,1972,2006,222,1980
Cyncere,F,1999,2022,222,2022
Cyrah,F,1996,2022,222,2004
Dalayah,F,2007,2022,222,2020
Faun,F,1909,1984,222,1920
Gertrue,F,1905,1936,222,1919
Graelyn,F,2009,2022,222,2018
Hagen,F,1990,2022,222,2015
Hedda,F,1900,2007,222,1943
Ioma,F,1900,1956,222,1916
Itzabella,F,2007,2022,222,2014
Jericha,F,1986,2018,222,1997
Jermia,F,1993,2019,222,2002
Johnda,F,1947,1986,222,1964
Junelle,F,1924,2008,222,1979
Kadince,F,2002,2019,222,2009
Kayann,F,1941,2017,222,2000
Kenyanna,F,1972,2011,222,1996
Legacie,F,2010,2022,222,2021
Levy,F,1887,2022,222,2021
Marcea,F,1942,2000,222,1983
Merrin,F,1981,2022,222,2020
Millee,F,2009,2022,222,2022
Mirissa,F,1985,2008,222,1996
Missi,F,1957,1985,222,1967
Nylee,F,2007,2022,222,2014
Patrici,F,1949,1974,222,1964
Raynisha,F,1982,2010,222,1991
Rudene,F,1914,1961,222,1950
Samhitha,F,2000,2021,222,2009
Samreen,F,1992,2022,222,2015
Seairra,F,1985,2008,222,1999
Shaine,F,1973,2012,222,1997
Sira,F,1997,2022,222,2016
Snigdha,F,2000,2016,222,2010
Sulamita,F,1994,2022,222,1999
Suraiya,F,2004,2022,222,2010
Tersa,F,1953,1982,222,1969
Vedha,F,2003,2022,222,2022
Westlynn,F,2015,2022,222,2017
Aneita,F,1901,1970,221,1939
Azarah,F,2008,2022,221,2022
Bayle,F,1990,2013,221,2006
Bethene,F,1913,1966,221,1929
Camrin,F,1986,2015,221,2006
Caria,F,1955,2022,221,1969
Celester,F,1902,1965,221,1953
Chantil,F,1968,1995,221,1981
Daily,F,1995,2022,221,2019
Danyah,F,1996,2020,221,2007
Derotha,F,1912,1960,221,1924
Dianey,F,1993,2021,221,2006
Diora,F,2002,2022,221,2020
Eliska,F,1918,2022,221,2006
Flecia,F,1959,1985,221,1968
Genova,F,1913,2022,221,1991
Haely,F,1991,2015,221,2006
Harryette,F,1913,1953,221,1933
Jayleene,F,1999,2022,221,2013
Jinan,F,1990,2022,221,2014
Judithann,F,1937,1969,221,1944
Kalyna,F,1993,2022,221,2008
Kamerin,F,1982,2016,221,2001
Katelen,F,1986,2010,221,2000
Kathline,F,1915,1990,221,1952
Kesi,F,1973,2013,221,1979
Lizzett,F,1974,2009,221,2001
Lydian,F,1915,2022,221,2013
Lynnix,F,2011,2022,221,2022
Maleigh,F,2000,2022,221,2016
Naidelin,F,2002,2013,221,2003
Oretta,F,1909,1960,221,1923
Paizleigh,F,2009,2022,221,2013
Tekesha,F,1971,1990,221,1979
Teralyn,F,1970,2016,221,2002
Veleria,F,1912,1988,221,1955
Ventura,F,1908,1996,221,1934
Virgin,F,1895,1982,221,1929
Weslee,F,1980,2022,221,2022
Wonder,F,1951,2022,221,2022
Adiya,F,1996,2022,220,2015
Alannis,F,1996,2022,220,2003
Alexza,F,1976,2017,220,2009
Amberrose,F,1983,2015,220,2015
Anaja,F,1995,2014,220,2002
Anallely,F,1991,2017,220,2001
Arita,F,1918,1987,220,1932
Ashana,F,1976,2017,220,2003
Avea,F,2007,2022,220,2022
Cannie,F,1888,1982,220,1919
Charrise,F,1958,1993,220,1971
Claryssa,F,1986,2017,220,2000
Cristabel,F,1979,2022,220,2006
Cynithia,F,1953,1990,220,1966
Delayza,F,2013,2022,220,2022
Devonia,F,1918,2001,220,1971
Donovan,F,1969,2018,220,2004
Elisea,F,1938,2022,220,2008
Erial,F,1990,2020,220,2014
Gwendola,F,1914,1960,220,1920
Jakaya,F,1994,2022,220,2002
Jasiya,F,2003,2020,220,2012
Kimmi,F,1957,2014,220,1966
Kimra,F,1955,1995,220,1962
Kyona,F,1978,2016,220,2006
Ladene,F,1917,1964,220,1950
Majesti,F,1997,2022,220,2021
Merdis,F,1913,1956,220,1924
Nahlia,F,2006,2022,220,2014
Quynn,F,1998,2022,220,2014
Reia,F,1975,2022,220,2021
Rexanne,F,1947,1983,220,1954
Ronie,F,1909,2002,220,1971
Roslin,F,1924,2022,220,2022
Shamona,F,1971,1996,220,1978
Shanavia,F,1977,2010,220,1992
Shanieka,F,1976,1997,220,1990
Shatonya,F,1970,1994,220,1980
Smriti,F,1996,2021,220,2010
Sorayah,F,1998,2022,220,2011
Stormey,F,1975,2016,220,1992
Teckla,F,1884,1955,220,1916
Trezure,F,1995,2022,220,2003
Velmer,F,1902,1943,220,1925
Willadene,F,1918,1947,220,1926
Aarianna,F,1996,2021,219,2016
Aditri,F,2004,2022,219,2017
Annya,F,1985,2022,219,2022
Arrington,F,1985,2022,219,2001
Athalie,F,1914,2016,219,1915
Briceyda,F,1993,2021,219,2004
Cailie,F,1990,2018,219,2003
Christana,F,1900,2008,219,1975
Dilcia,F,1971,2022,219,1998
Galileah,F,2005,2022,219,2015
Gracin,F,2002,2017,219,2005
Hennie,F,1882,1956,219,1917
Janiylah,F,2008,2022,219,2014
Jordynne,F,1991,2020,219,1996
Kaedynce,F,2003,2020,219,2010
Kailene,F,1985,2021,219,1993
Kerina,F,1964,2016,219,1992
Kona,F,1963,2022,219,2022
Kyarra,F,1990,2013,219,1999
Lahela,F,1981,2021,219,2006
Lailyn,F,2005,2022,219,2022
Laportia,F,1976,1996,219,1988
Lariya,F,2003,2022,219,2009
Latunya,F,1965,1984,219,1972
Lucylle,F,1901,1926,219,1916
Markell,F,1970,2009,219,1995
Mazy,F,1915,2022,219,2006
Natalija,F,1991,2022,219,2009
Nattalie,F,1987,2017,219,2008
Necie,F,1883,1959,219,1915
Ngan,F,1982,2021,219,1991
Oluwanifemi,F,2003,2022,219,2016
Ornella,F,1968,2022,219,2013
Ramia,F,1985,2021,219,2000
Rielyn,F,2005,2020,219,2010
Rozina,F,1918,2021,219,1976
Sahithi,F,2000,2018,219,2008
Saraiyah,F,2007,2022,219,2019
Sherlie,F,1915,1963,219,1947
Shiri,F,1960,2020,219,1978
Soliyana,F,2006,2022,219,2020
Taffany,F,1967,1994,219,1988
Taquilla,F,1975,1997,219,1990
Tenita,F,1957,1989,219,1978
Zakari,F,2000,2022,219,2018
Adraine,F,1956,1989,218,1971
Allannah,F,1990,2021,218,2006
Anastyn,F,2005,2020,218,2013
Audrinna,F,2007,2022,218,2011
Calle,F,1978,2012,218,2000
Camaria,F,1992,2022,218,2008
Cecilee,F,1951,2017,218,1990
Chondra,F,1962,1991,218,1975
Daune,F,1933,1979,218,1955
Eloyce,F,1913,1951,218,1931
Evaleen,F,1916,2021,218,1920
Falecia,F,1963,2001,218,1989
Gaylia,F,1928,1961,218,1952
Gaylon,F,1933,1975,218,1952
Genecis,F,1991,2022,218,2011
Huberta,F,1917,1964,218,1920
Jaquelyne,F,1989,2014,218,2000
Jaquisha,F,1984,2002,218,1991
Kaitland,F,1985,2001,218,1996
Kelina,F,1976,2022,218,2006
Kiala,F,1985,2022,218,2003
Kinzy,F,1990,2022,218,2009
Koralynn,F,2009,2022,218,2021
Laityn,F,2007,2022,218,2012
Laurann,F,1936,2017,218,1963
Libra,F,1968,1984,218,1976
Little,F,1918,1994,218,1980
Maragret,F,1910,1970,218,1926
Mazelle,F,1909,1935,218,1917
Narcisa,F,1915,2003,218,1924
Nazly,F,2001,2022,218,2022
Omaria,F,1999,2022,218,2004
Shakelia,F,1975,1998,218,1985
Shamirah,F,1984,2018,218,1992
Shanesha,F,1976,1998,218,1992
Shrinika,F,2015,2022,218,2020
Simya,F,1999,2015,218,2006
Vasti,F,1973,2019,218,2009
Yachet,F,1990,2022,218,2015
Zabella,F,2006,2022,218,2019
Zyiah,F,2003,2022,218,2013
Aailyah,F,1994,2021,217,2010
Ahlaya,F,2003,2022,217,2013
Alayha,F,1995,2022,217,2016
Alexx,F,1989,2018,217,1992
Allyna,F,1995,2022,217,2010
Amayia,F,1999,2021,217,2000
Amylee,F,1972,2019,217,2008
Areesha,F,2001,2022,217,2018
Brinly,F,2000,2022,217,2006
Captola,F,1911,1935,217,1920
Daylani,F,2010,2022,217,2022
Delanna,F,1950,2012,217,1967
Desree,F,1967,2002,217,1995
Dexter,F,1905,1988,217,1923
Elias,F,1930,2022,217,2022
Evania,F,1992,2022,217,2018
Fatiha,F,1983,2022,217,2022
Jaelen,F,1994,2016,217,2002
Jaidy,F,2000,2022,217,2007
Jake,F,1917,2016,217,1994
Jerricka,F,1983,2012,217,1993
Kameela,F,1976,2022,217,2019
Katrenia,F,1952,1982,217,1972
Keyauna,F,1982,2011,217,1999
Kierrah,F,1990,2016,217,2010
Kyrra,F,1987,2015,217,2008
Ladan,F,1977,2021,217,2001
Laquan,F,1970,2001,217,1977
Leahna,F,1998,2021,217,2011
Leani,F,1994,2022,217,2020
Maebel,F,2008,2022,217,2022
Margrete,F,1889,1954,217,1917
Marlisha,F,1973,2007,217,1996
Modene,F,1915,1941,217,1923
Nainika,F,2008,2022,217,2017
Nyellie,F,2005,2022,217,2021
Peytin,F,1999,2017,217,2008
Philis,F,1917,1973,217,1949
Pocahontas,F,1897,2022,217,1925
Ronia,F,1958,2022,217,2005
Roniya,F,2000,2020,217,2007
Shaleena,F,1975,2002,217,1990
Shanicka,F,1976,1994,217,1979
Sharece,F,1971,1997,217,1985
Shine,F,1994,2022,217,2021
Simcha,F,1979,2022,217,2010
Sweta,F,1979,2005,217,2000
Vennessa,F,1954,2007,217,1988
Xylina,F,1970,2021,217,1988
Yuval,F,1995,2021,217,2001
Ahmiya,F,2002,2022,216,2017
Alaija,F,1997,2017,216,2004
Aleka,F,1975,2018,216,2010
Ares,F,2011,2022,216,2019
Aylana,F,2000,2022,216,2022
Breanah,F,1986,2012,216,1999
Brietta,F,1970,2015,216,2006
Briony,F,1977,2022,216,2011
Carinne,F,1958,2015,216,1978
Cherilynn,F,1947,1993,216,1974
Chrisy,F,1959,1990,216,1978
Claramae,F,1906,2022,216,1918
Connee,F,1932,1960,216,1946
Dalayla,F,2003,2022,216,2020
Davion,F,1984,2010,216,2000
Deserea,F,1979,2006,216,1990
Dillyn,F,2002,2022,216,2013
Elesa,F,1947,2018,216,1963
Girtrude,F,1892,1934,216,1922
Iviana,F,1999,2022,216,2010
Janeil,F,1938,2004,216,1958
Jinora,F,2014,2022,216,2022
Juni,F,2002,2022,216,2022
Kazue,F,1914,1931,216,1922
Krisa,F,1965,2020,216,1973
Kyisha,F,1973,2001,216,1979
Lucciana,F,2001,2022,216,2018
Makaylia,F,1993,2012,216,2005
Makaylyn,F,1994,2021,216,2012
Maryiah,F,1997,2020,216,2009
Meshia,F,1968,1999,216,1994
Mishal,F,1991,2022,216,2008
Molina,F,1971,2021,216,1971
Nili,F,1970,2022,216,2021
Obera,F,1903,1951,216,1915
Oveta,F,1915,1964,216,1953
Perline,F,1914,1945,216,1917
Raynesha,F,1983,2005,216,1997
Rayyan,F,2000,2022,216,2017
Rebie,F,1903,1959,216,1918
Reeve,F,1999,2022,216,2017
Rojean,F,1924,1961,216,1940
Shaddai,F,1989,2022,216,2022
Shanina,F,1972,2000,216,1980
Shar,F,1955,1991,216,1970
Shayonna,F,1990,2011,216,2006
Shearon,F,1941,1973,216,1959
Skilynn,F,1999,2022,216,2014
Sway,F,2001,2022,216,2005
Sybella,F,1918,2022,216,2017
Taygen,F,2001,2022,216,2011
Toma,F,1929,1998,216,1974
Valla,F,1906,1971,216,1950
Vienne,F,2001,2022,216,2011
Yavonne,F,1952,1988,216,1967
Ahmaya,F,2000,2021,215,2003
Alexcis,F,1994,2009,215,2000
Althia,F,1912,1975,215,1953
Amali,F,2000,2022,215,2022
Amarionna,F,2002,2022,215,2018
Amberlin,F,1987,2017,215,2013
Anaika,F,2001,2022,215,2019
Arlita,F,1922,1969,215,1932
Atalaya,F,1971,2022,215,2018
Atasha,F,1971,2003,215,1982
Bethania,F,1969,2022,215,2017
Charday,F,1985,2001,215,1986
Charnise,F,1971,2009,215,1991
Chiana,F,1976,2014,215,2001
Claryce,F,1913,2002,215,1930
Damonique,F,1985,2005,215,1996
Danylah,F,2007,2022,215,2019
Dayanira,F,1992,2012,215,2008
Deeya,F,1975,2022,215,2004
Edeline,F,1982,2022,215,2009
Eirene,F,1971,2022,215,2019
Elsye,F,1891,2012,215,1918
Emmajane,F,1919,2022,215,2012
Gulianna,F,1999,2022,215,2012
Gyanna,F,2000,2022,215,2010
Illyanna,F,1995,2022,215,2012
Jaeliana,F,2006,2021,215,2013
Janeece,F,1941,2010,215,1994
Janeliz,F,1996,2022,215,2011
Jasie,F,1981,2022,215,2001
Jayelle,F,2005,2022,215,2010
Jaylia,F,1996,2021,215,2010
Jordain,F,1989,2007,215,1995
Julionna,F,2000,2021,215,2009
Kamayah,F,2002,2022,215,2007
Ladonya,F,1966,1995,215,1979
Larra,F,1967,2010,215,1977
Latha,F,1898,1980,215,1930
Latyra,F,1977,2007,215,1994
Leanda,F,1951,1993,215,1979
Matisse,F,1988,2019,215,1999
Milanie,F,1980,2022,215,2020
Nhung,F,1980,2002,215,1991
Ota,F,1881,1937,215,1916
Paticia,F,1933,1986,215,1969
Prudy,F,1912,1964,215,1947
Rehanna,F,1977,2014,215,2007
Remmie,F,2008,2022,215,2018
Robby,F,1921,1985,215,1964
Ronalee,F,1939,1986,215,1963
Seleena,F,1980,2016,215,1995
Shantea,F,1974,1999,215,1991
Solymar,F,1993,2022,215,2013
Sophiah,F,2003,2021,215,2014
Tamber,F,1970,2009,215,1992
Tamma,F,1955,1981,215,1967
Tessla,F,1989,2018,215,1991
Tylasia,F,1999,2021,215,2008
Tynisa,F,1976,2005,215,1976
Wrenna,F,2006,2022,215,2021
Ytzel,F,1994,2022,215,2008
Aleria,F,1989,2022,214,2007
Amyria,F,2001,2022,214,2010
Beyla,F,2001,2022,214,2012
Brielynn,F,2005,2022,214,2015
Carnelia,F,1913,1983,214,1946
Celenia,F,1970,2022,214,1985
Charmel,F,1950,1998,214,1980
Chia,F,1975,2000,214,1991
Christabella,F,1997,2022,214,2016
Dhiya,F,2008,2022,214,2019
Dierdra,F,1944,1993,214,1965
Emiah,F,2000,2022,214,2014
Eylin,F,1996,2022,214,2021
Gaynel,F,1911,1965,214,1951
Hydeia,F,1993,2003,214,1996
Jady,F,1976,2020,214,2005
Janicia,F,1987,2019,214,1998
Jansen,F,1982,2015,214,1997
Jaylianna,F,2006,2022,214,2013
Jeriyah,F,2004,2022,214,2011
Jonquil,F,1934,2001,214,1987
Julien,F,1984,2022,214,2001
Laelynn,F,2010,2022,214,2021
Manila,F,1897,1944,214,1898
Mckinsley,F,2010,2022,214,2019
Miara,F,1991,2022,214,1999
Montina,F,1955,1989,214,1966
Niaya,F,1982,2014,214,1998
Nicolena,F,1914,2015,214,1915
Noga,F,1985,2022,214,2010
Nyelli,F,2007,2022,214,2022
Pascha,F,1969,1986,214,1973
Reagyn,F,2001,2021,214,2014
Rebecah,F,1958,2004,214,1999
Reighlynn,F,2010,2022,214,2022
Roselene,F,1916,2022,214,1929
Ruthmary,F,1914,1949,214,1922
Shamir,F,1983,2010,214,1987
Shann,F,1950,1985,214,1977
Sophiamarie,F,2002,2022,214,2012
Tabbetha,F,1966,1997,214,1983
Tanara,F,1969,2005,214,2000
Taquila,F,1976,1997,214,1992
Trissa,F,1959,2011,214,1977
Tykesha,F,1975,2000,214,1981
Valissa,F,1953,2003,214,1967
Yaqueline,F,1990,2012,214,2001
Zakeria,F,1996,2015,214,2007
Airis,F,2004,2022,213,2021
Alexea,F,1990,2011,213,1999
Alisen,F,1971,2015,213,1994
Angala,F,1961,1987,213,1977
Audine,F,1914,1953,213,1917
Avrielle,F,1983,2022,213,2016
Brittony,F,1981,1999,213,1988
Brynlea,F,2004,2022,213,2014
Cannon,F,1993,2022,213,2016
Careen,F,1936,1993,213,1962
Chonita,F,1917,1979,213,1954
Cynia,F,2000,2022,213,2009
Ellianah,F,2006,2022,213,2014
Ellon,F,1914,1954,213,1921
Elmire,F,1880,1947,213,1906
Elya,F,1983,2022,213,1985
Evamae,F,1913,2020,213,1920
Fiora,F,2003,2022,213,2021
Fronnie,F,1880,1954,213,1944
